epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.3734762142276207,0.4758406432748538,1.1478834484898768,0.5603829625884732,0.001
2,1.0907847410754155,0.5900584795321637,0.9750142083611599,0.6676251263902933,0.001
3,0.9556979157074154,0.6459429824561403,0.9613982536071954,0.6394400910010111,0.001
4,0.891222826221533,0.6737207602339181,0.8751735604086588,0.6910389282103134,0.001
5,0.8458763699085392,0.6914473684210526,0.9222908089327257,0.6621271486349848,0.001
6,0.808246393127051,0.7056652046783626,1.1383540394694307,0.6025341253791708,0.001
7,0.7830095582189616,0.7130847953216374,0.8803218693234199,0.6996018705763397,0.001
8,0.7397953751142959,0.7327850877192983,0.836658249760783,0.6887323053589484,0.001
9,0.7290703650803594,0.7423245614035088,0.8143302493317183,0.7007393832153691,0.001
10,0.7255156263273362,0.7430190058479532,0.8826066075369369,0.6887007077856421,0.001
11,0.6929822410756384,0.7550073099415204,0.7211111087438672,0.7484517189079878,0.001
12,0.6822765685661495,0.7477704678362573,0.9761564093966817,0.6805485338725986,0.001
13,0.6717939901421641,0.7625730994152047,0.7244494640549948,0.7344539939332659,0.001
14,0.6482980772417192,0.770906432748538,0.677645816359409,0.7610591506572295,0.001
15,0.6443430265487983,0.7698830409356725,0.8916190252747647,0.6674671385237614,0.001
16,0.6354512767485011,0.7720394736842106,0.6479170793710753,0.764692871587462,0.001
17,0.6319286502592745,0.7712719298245614,0.5801335476165594,0.7952161274014156,0.001
18,0.624976088429055,0.7759137426900585,0.6044373838014381,0.7731610212335692,0.001
19,0.6070580567881377,0.7902412280701754,0.9159509130688601,0.7073116784630941,0.001
20,0.6027032392241104,0.7838815789473683,0.7258028284061787,0.7289560161779576,0.001
21,0.6110341655232056,0.7807383040935673,0.8003799603428952,0.7017821031344793,0.001
22,0.5828500137343045,0.7858187134502924,0.6921453690806101,0.7554031850353894,0.001
23,0.5850584471260595,0.7902777777777777,0.9357437394386114,0.674608190091001,0.001
24,0.5861156409421162,0.7903874269005848,0.9309358569078667,0.6529638523761375,0.001
25,0.5780370737376966,0.7945175438596492,0.6197210134461869,0.7585945399393327,0.001
26,0.5643738467268079,0.8000730994152047,0.7534587168416311,0.7349279575328614,0.001
27,0.5691129354357022,0.7947002923976609,0.5812235502309577,0.790729271991911,0.001
28,0.5632616817428354,0.8038377192982457,0.628657940515252,0.7837462082912033,0.001
29,0.5380158573389053,0.807858187134503,0.5904536857161411,0.7895601617795754,0.001
30,0.5535601151791233,0.8021198830409356,0.6826095948385638,0.7690849342770476,0.001
31,0.5503722418818557,0.8039108187134503,0.5407865276170332,0.816007330637007,0.001
32,0.5388716288477357,0.8094663742690058,0.6734763335349948,0.7713915571284126,0.001
33,0.547008464298053,0.7993421052631579,0.6178529817004537,0.7840305864509606,0.001
34,0.5304189922168241,0.8097222222222222,0.6415458266125169,0.7870955510616784,0.001
35,0.5283685354461447,0.8124269005847954,0.6290546101193095,0.7855156723963599,0.001
36,0.5387436784150308,0.8098684210526317,0.6290455114009769,0.7693693124368048,0.001
37,0.5140893491562347,0.8113304093567252,0.6617547259774319,0.7591948938321537,0.001
38,0.5161810546939136,0.8170687134502924,0.8074132744656053,0.7343592012133469,0.001
39,0.5108296061642685,0.8187865497076022,0.571322426199913,0.8007457027300303,0.001
40,0.5096408210651219,0.8180555555555555,0.6209360097729882,0.7783746208291202,0.001
41,0.5190571451570556,0.8158260233918129,0.5169874471287395,0.8091822548028312,0.001
42,0.508899759043727,0.8195906432748539,0.5595991777819257,0.8181875631951466,0.001
43,0.5038228995705906,0.8210891812865497,0.5904329079528188,0.7968592012133469,0.001
44,0.5078490638767766,0.8208698830409357,0.5157995522022247,0.821979271991911,0.001
45,0.5000315063703827,0.8203581871345029,0.5146106512740601,0.8241595045500505,0.001
46,0.4931225310902149,0.8243786549707602,0.5023420515448548,0.8292467138523761,0.001
47,0.488655964533488,0.8239766081871346,0.5654679879892704,0.8054221435793731,0.001
48,0.47851035574026274,0.8284356725146198,0.5581284276274747,0.7994502022244692,0.001
49,0.4929095205159215,0.8237573099415205,0.7628579818925192,0.7520854398382204,0.001
50,0.4929278930376845,0.8252558479532164,0.5823508005502612,0.8102249747219413,0.001
