epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.4458762776781942,0.43874269005847955,1.124600858189339,0.5635743174924166,0.001
2,1.1102786154774895,0.5762426900584795,1.0041488533796266,0.6055674924165824,0.001
3,0.979970866128018,0.6362938596491229,1.0299267976783042,0.6103703235591507,0.001
4,0.9104774660534329,0.6584795321637427,0.8692465771076291,0.6788106673407482,0.001
5,0.8661213517189026,0.673172514619883,1.0190082733021226,0.6263586956521738,0.001
6,0.8072675820331128,0.6999634502923976,0.7794835442720458,0.7147371081900911,0.001
7,0.781672525824162,0.7085160818713451,0.7808519137460131,0.7131256319514662,0.001
8,0.7638498206584774,0.7146929824561404,0.8745820965877799,0.6844982305358948,0.001
9,0.7363804387070282,0.7301535087719299,0.8386699058288751,0.6991595045500506,0.001
10,0.7111762288021065,0.7426900584795322,0.8749477509842363,0.6875315975733064,0.001
11,0.7083924667179933,0.7402412280701754,0.7872608200062153,0.7166329625884732,0.001
12,0.6696929802671511,0.7532163742690059,0.6964438529901726,0.7524962082912033,0.001
13,0.6743026600595106,0.751608187134503,0.7229868811230327,0.734201213346815,0.001
14,0.6595191938138147,0.7602339181286549,0.7452931965506354,0.7308518705763397,0.001
15,0.6465549416709364,0.7626827485380117,0.880248743434285,0.7010869565217391,0.001
16,0.622098564055928,0.7715643274853801,0.9219252065170643,0.6679095045500506,0.001
17,0.6032203550052921,0.7779970760233917,0.6780115948166958,0.7456711324570272,0.001
18,0.6103139826428821,0.774232456140351,0.6791158595750498,0.7571410515672397,0.001
19,0.5994241901657038,0.7867690058479532,0.6286553920701493,0.7769211324570272,0.001
20,0.5868874234065675,0.7795321637426901,0.768159861481467,0.736255055611729,0.001
21,0.5919932955712602,0.7831505847953216,0.6102867833403653,0.7905712841253791,0.001
22,0.5814191211036771,0.7877923976608188,0.5824936087741408,0.7963852376137512,0.001
23,0.5663818430308013,0.7904605263157894,0.6108323391093764,0.7852312942366027,0.001
24,0.5722520483864678,0.7917763157894737,0.6563375890254974,0.7804600606673406,0.001
25,0.5610957382715236,0.7968201754385965,0.5622796520244243,0.7985654701718908,0.001
26,0.5648579618387055,0.7931652046783625,0.6666591486265493,0.77663675429727,0.001
27,0.5277377150037832,0.807858187134503,0.6030412690584049,0.7807128412537918,0.001
28,0.5154900888950504,0.8100877192982456,0.6500976030216661,0.7776478766430738,0.001
29,0.545447057450724,0.80625,0.5636597958415054,0.7994502022244692,0.001
30,0.5253679058705157,0.80625,0.8785598638445832,0.7214041961577351,0.001
31,0.5311723764528308,0.8067616959064328,0.5709258557059044,0.8038106673407482,0.001
32,0.5139184535769691,0.8095394736842105,0.5883011162974113,0.7945209807886755,0.001
33,0.49885177159169963,0.8151315789473683,0.6468297028264334,0.7764787664307382,0.001
34,0.514786694482056,0.8144736842105263,0.6244741705961006,0.7803968655207281,0.001
35,0.49756474636102976,0.8192251461988305,0.6154043515061223,0.7883910515672397,0.001
36,0.49966224487762007,0.8193347953216373,0.5965202360652214,0.7904448938321537,0.001
37,0.4900257065456513,0.8202119883040936,0.5644271955933682,0.795942871587462,0.001
38,0.49207763251853964,0.8230628654970761,0.6153177376403365,0.7816923660262892,0.001
39,0.4987839950106994,0.8164473684210527,0.5115268954703974,0.8195146612740142,0.001
40,0.49003485402865715,0.8194809941520468,0.7494474836560183,0.726775783619818,0.001
41,0.48295993702104917,0.8233918128654971,0.6464625569277032,0.7840621840242669,0.001
42,0.479989726118177,0.8195906432748539,0.5804316075735314,0.8003033367037411,0.001
43,0.46670871711613837,0.8260599415204678,0.5821765453316444,0.7914560161779575,0.001
44,0.476091888302948,0.8268274853801169,0.6724003588044366,0.7748988877654197,0.001
45,0.4628593406656332,0.8305555555555556,0.565197582854781,0.8033683013144591,0.001
46,0.46970783418033557,0.8317982456140351,0.5704259456590165,0.8068440343781597,0.001
47,0.4524916584728754,0.8351973684210526,0.5801765911800917,0.796100859453994,0.001
48,0.45460051733847945,0.834904970760234,0.6454695504765178,0.7791013650151668,0.001
49,0.47088250230278883,0.8323099415204678,0.5004813965669898,0.8318693124368048,0.001
50,0.4539097120974496,0.832529239766082,0.5938234679227652,0.8052641557128412,0.001
