epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.4258335023595576,0.4512426900584795,1.1554724172104236,0.5433834681496461,0.001
2,1.1227803477766918,0.5661549707602339,1.037135218465051,0.6161842770475228,0.001
3,1.0163942104891728,0.6153143274853801,1.078072888906612,0.5746334681496461,0.001
4,0.9363258104575308,0.6448099415204679,0.8903006523154503,0.6664876137512639,0.001
5,0.8799257400440194,0.6752558479532164,0.9041165737218635,0.6725859453993933,0.001
6,0.8377915716659255,0.6931652046783626,0.8433949545372365,0.684340242669363,0.001
7,0.8096038054304513,0.7037280701754386,0.9298336755397708,0.6796953993933266,0.001
8,0.7707559119539651,0.7106725146198831,0.9865480661392212,0.6534062184024267,0.001
9,0.7410137344870651,0.7263523391812865,0.8152659722538882,0.69637891809909,0.001
10,0.7462291823841675,0.7327119883040936,0.8328373362851698,0.6964105156723963,0.001
11,0.6992327018439422,0.7508771929824561,0.7286395860272784,0.7461134984833165,0.001
12,0.6934444900841741,0.7581140350877192,0.8227653877679691,0.6924924165824065,0.001
13,0.6841288977547696,0.7589546783625731,0.734891951084137,0.7203614762386249,0.001
14,0.6721275528969123,0.7640716374269005,0.7232575929442118,0.7298407482305359,0.001
15,0.6477841782813881,0.7670687134502924,0.8030345252780027,0.7071536905965622,0.001
16,0.6373329192225696,0.7740497076023393,0.7041951993177104,0.744786400404449,0.001
17,0.6165878291715655,0.775438596491228,0.6632037980611935,0.7475353892821032,0.001
18,0.6245052234122628,0.7821637426900585,0.9460283774276113,0.6510679979777553,0.001
19,0.5849383173630252,0.7914108187134503,0.884679146977358,0.7025088473205258,0.001
20,0.6041474369359993,0.7817616959064327,0.7742212588010833,0.7206774519716886,0.001
21,0.5982188123185732,0.7835526315789474,0.954399264136026,0.6638650151668352,0.001
22,0.5883067928211033,0.788888888888889,0.7708948511023854,0.7197927199191102,0.001
23,0.5772271723600856,0.7960891812865497,0.7002805346666381,0.7574570273003034,0.001
24,0.5669466686701914,0.7929459064327485,0.6566734362480252,0.7583101617795754,0.001
25,0.5667844355454918,0.7964912280701754,0.6683701540148536,0.7578677957532861,0.001
26,0.5599432534467407,0.7929824561403508,0.6606348534656126,0.7558455510616784,0.001
27,0.5615070906647465,0.7960526315789473,0.7289611503135326,0.737708543983822,0.001
28,0.558881567061296,0.7992324561403508,0.715838200131128,0.7705384226491406,0.001
29,0.5336937916557691,0.8071271929824562,0.5804315348004185,0.7937626390293225,0.001
30,0.5412844123198972,0.8031067251461989,0.6046436803285465,0.7807128412537918,0.001
31,0.5478035729182394,0.8067616959064328,0.5907143506892892,0.7818503538928211,0.001
32,0.5252968407513803,0.8156798245614034,0.6766955585673798,0.7763207785642062,0.001
33,0.5440381830721571,0.8043859649122808,0.7349647747915845,0.7494628412537918,0.001
