epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.2842061740961688,0.47953216374269003,1.1227771646754687,0.5752699335548173,0.00034
2,1.0126467316645629,0.6175073099415205,0.9127402437287707,0.677844684385382,0.00034
3,0.8820831292031104,0.6741593567251462,0.8701496259417645,0.6794019933554818,0.00034
4,0.8177485341391368,0.7012061403508771,0.787830514963283,0.7130398671096345,0.00034
5,0.789218547922826,0.7083333333333334,0.7402682146707247,0.7398255813953488,0.00034
6,0.7355430666030499,0.7333698830409356,0.924233669111895,0.6507475083056479,0.00034
7,0.7044148808944295,0.7498172514619883,0.6840193829564161,0.7510382059800663,0.00034
8,0.7051136068869055,0.7437865497076024,0.6279310923676158,0.7728405315614617,0.00034
9,0.6652464479730841,0.7611476608187134,0.6934966580119244,0.7549833887043189,0.00034
10,0.6307980783327282,0.7732090643274854,0.7223734882508599,0.7420058139534884,0.00034
11,0.6365730276233271,0.7682748538011696,0.5941514275794806,0.787375415282392,0.00034
12,0.6080336722365597,0.7810672514619883,0.6142357880639475,0.788828903654485,0.00034
13,0.6083307968158471,0.7825292397660819,0.6737889342529829,0.7692068106312292,0.00034
14,0.5912289933590164,0.7925804093567251,0.6359494493971037,0.7737749169435216,0.00034
15,0.5832362433361729,0.7883771929824561,0.6141203229510507,0.7856104651162791,0.00034
16,0.576212402912434,0.796235380116959,0.5901334999605666,0.7897632890365449,0.00034
17,0.5602472660006487,0.80171783625731,0.5946485814313556,0.8007682724252492,0.00034
18,0.5517502531888541,0.8042763157894737,0.5506380313877449,0.8050249169435216,0.00034
19,0.5619084747257637,0.8004385964912281,0.6186109731017158,0.7793812292358804,0.00034
20,0.5388938294211675,0.8011695906432749,0.6525949740479159,0.7745016611295682,0.00034
21,0.5245022430623832,0.8104897660818714,0.5904121778385584,0.794123754152824,0.00034
22,0.5134624740577232,0.8168859649122807,0.5543331188517947,0.8122923588039868,0.00034
23,0.5214730993523236,0.8203581871345029,0.5643727807111518,0.7968230897009966,0.00034
24,0.5158885135505981,0.8194444444444444,0.5301284566521645,0.8120847176079734,0.00034
25,0.5081859416606134,0.8207236842105263,0.5892305821180344,0.7990033222591362,0.00034
26,0.5043449720356896,0.8240131578947368,0.5211231949370961,0.8193521594684384,0.00034
27,0.4965092698820153,0.8241959064327485,0.6076776262286098,0.7854028239202658,0.00034
28,0.49541383034043146,0.8236476608187134,0.5796864400942658,0.8013911960132891,0.00034
29,0.4996119029166406,0.8276681286549707,0.5053660779498345,0.8263081395348837,0.00034
30,0.4815919645653482,0.8262061403508771,0.548224858593109,0.8104235880398671,0.00034
31,0.49479455058599076,0.8240131578947368,0.5373944764913514,0.8101121262458473,0.00034
32,0.47909220401742303,0.8349780701754386,0.4901903708313787,0.8340946843853821,0.00034
33,0.47760893909903296,0.8326023391812866,0.4949037247272425,0.8248546511627907,0.00034
34,0.47245426423716963,0.8357090643274854,0.5545453360347554,0.8072051495016612,0.00034
35,0.4571166722572338,0.8415570175438597,0.5361826575772707,0.8130191029900332,0.00034
36,0.4561034410059103,0.8326023391812866,0.5428753283827804,0.8033637873754153,0.00034
37,0.4803161011213622,0.828764619883041,0.5179443305661512,0.822985880398671,0.00034
38,0.45765870477328874,0.8346125730994152,0.5087833212212075,0.8263081395348837,0.00034
39,0.4464905133024294,0.8464912280701754,0.47845371006879694,0.8353405315614617,0.00034
40,0.44768331025601826,0.8422880116959064,0.5485300314287807,0.8113579734219268,0.00034
41,0.44369933430693653,0.841922514619883,0.5180195102164912,0.8217400332225914,0.00034
42,0.4282835277984714,0.8466739766081871,0.4979492395596449,0.8364825581395349,0.00034
43,0.4297734881745793,0.8474049707602339,0.5095246724437835,0.8306686046511628,0.00034
44,0.4461459470204791,0.8433845029239766,0.4682857910561007,0.8430232558139535,0.00034
45,0.4316439350620348,0.8470394736842105,0.5283195959014255,0.8135382059800663,0.00034
46,0.4344452870737391,0.8477704678362573,0.46110565167700135,0.8459302325581395,0.00034
47,0.4232030935062651,0.8442982456140351,0.4563106867636359,0.8428156146179403,0.00034
48,0.44128721938277893,0.8481359649122807,0.5364291202710119,0.8151993355481728,0.00034
49,0.41184095818309757,0.8570906432748538,0.4952522154550913,0.8244393687707641,0.00034
50,0.42473041315219906,0.8552631578947368,0.49328849663914637,0.842296511627907,0.00034
51,0.4081846620800377,0.8581871345029239,0.5021747193017672,0.8384551495016612,0.00034
52,0.4031730609679083,0.8517909356725146,0.4716814621243366,0.8447882059800663,0.00034
53,0.40488613278152996,0.8576388888888888,0.46076913420544113,0.8467607973421927,0.00034
54,0.40529138002305004,0.8508771929824561,0.5533646842421487,0.8181063122923589,0.00034
55,0.42006255736389353,0.8548976608187134,0.4685175965518452,0.84375,0.00034
56,0.4150327316959176,0.8519736842105263,0.47619171865111176,0.8367940199335547,0.00034
57,0.3950022212229669,0.8569078947368421,0.5007859627434681,0.8319144518272426,0.00034
58,0.40600735531869336,0.8574561403508771,0.4788049172696679,0.8406353820598007,0.00034
59,0.40172752728195565,0.8614766081871345,0.43355790222453516,0.8430232558139535,0.00034
60,0.40144076915076604,0.8592836257309941,0.5129572644309942,0.82828073089701,0.00034
61,0.3933571371963324,0.8576388888888888,0.4524441617865895,0.8484219269102989,0.00034
62,0.379681587132097,0.866593567251462,0.4586674297271773,0.8459302325581395,0.00034
63,0.38901329782317606,0.8601973684210527,0.46938772837436477,0.8442691029900332,0.00034
64,0.38399914726179246,0.868421052631579,0.4956588772840278,0.8393895348837209,0.00034
65,0.39339383000546074,0.8609283625730995,0.47871056744872137,0.8333679401993356,0.00034
66,0.39349994599296334,0.8585526315789473,0.512273050931304,0.8227782392026578,0.00034
67,0.38355570733111505,0.8633040935672515,0.4509283357061619,0.84375,0.00034
68,0.3885242063334288,0.8611111111111112,0.44973022092220394,0.8411544850498338,0.00034
69,0.3863274860223047,0.8634868421052632,0.4569956291640221,0.8397009966777408,0.00034
70,0.38837607557836334,0.8620248538011696,0.4783531721074914,0.8331602990033222,0.00034
71,0.3765316846186829,0.8658625730994152,0.46116461669809594,0.8469684385382059,0.00034
72,0.37716479626707516,0.8697002923976608,0.4571233229971556,0.8517441860465116,0.00034
73,0.3808951558795763,0.8667763157894737,0.4826461825259896,0.8435423588039868,0.00034
74,0.3708384047039071,0.8682383040935673,0.4190303361866363,0.8553779069767442,0.00034
75,0.3532964824889487,0.8788377192982456,0.4469336551982303,0.8539244186046512,0.00034
76,0.35713587208427705,0.8742690058479532,0.4386336951581545,0.8418812292358804,0.00034
77,0.3703648864743654,0.870796783625731,0.4378577851105568,0.842296511627907,0.00034
78,0.35772612960518974,0.8693347953216374,0.41624723777694755,0.856623754152824,0.00034
79,0.36937208646875724,0.8653143274853801,0.4790189536071794,0.8524709302325582,0.00034
80,0.36348836135925255,0.8706140350877193,0.43321994917337286,0.8588039867109635,0.00034
81,0.3475996528354566,0.8764619883040936,0.44502130081487257,0.8520556478405314,0.00034
82,0.370935847056888,0.8680555555555556,0.4422911777984091,0.8481104651162791,0.00034
83,0.3600132271691024,0.8746345029239766,0.4637107149113056,0.8459302325581395,0.00034
84,0.37289501159119676,0.8645833333333334,0.46118730783115985,0.8450996677740864,0.00034
85,0.34883184529492384,0.8751827485380117,0.4330927597921948,0.8506021594684384,0.00034
