epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.5697159983261286,0.3742324561403509,1.210904085358908,0.5479019211324571,0.001
2,1.3280915321662412,0.45946637426900583,1.1131429464318032,0.5608253286147623,0.001
3,1.2394663865803277,0.5122807017543859,1.106126494185869,0.5672080384226491,0.001
4,1.1719178397055956,0.5472222222222223,0.901227991248286,0.6523634984833165,0.001
5,1.1368550808109037,0.5599049707602339,0.9339885503746742,0.638997724974722,0.001
6,1.0988981828354953,0.5767909356725146,0.9517755882684574,0.6471498988877654,0.001
7,1.0849738075719242,0.5884137426900585,0.843140875877336,0.6888586956521738,0.001
8,1.0424623834459406,0.6032529239766082,0.9011136626088342,0.6628538928210314,0.001
9,1.0375667427018371,0.6034356725146199,0.8313613686450693,0.6807065217391305,0.001
10,0.9982212433340953,0.6202485380116959,1.1137262326340343,0.6039876137512639,0.001
11,1.0110084867616842,0.6175073099415205,0.8669750891452612,0.6766304347826088,0.001
12,0.9864785486494588,0.627156432748538,0.8883366820424102,0.667182760364004,0.001
13,0.9709864647416343,0.6322733918128656,0.7616471315539161,0.7099026794742164,0.001
14,0.9368966305465029,0.6480263157894737,0.8525459489157033,0.6850669868554096,0.001
15,0.939431911672068,0.6385599415204678,0.7695870815321456,0.7218149646107179,0.001
16,0.9353448908928542,0.6500365497076024,0.8039725596128509,0.6950834175935288,0.001
17,0.9227750475643671,0.6471491228070175,0.7830615611963494,0.7187815975733064,0.001
18,0.9197178437695865,0.6512426900584796,0.7726900473583577,0.7278185035389282,0.001
19,0.8963954363301484,0.6635964912280702,0.8536273012327593,0.6772307886754297,0.001
20,0.8894464526957239,0.6642909356725146,0.847118116395418,0.6907229524772497,0.001
21,0.8823487112048076,0.6661184210526315,0.7579740050227143,0.7228576845298281,0.001
22,0.8761087915702173,0.6732090643274854,0.7652523808701094,0.7318629929221436,0.001
23,0.870519438159396,0.673172514619883,1.0231095261352008,0.6276541961577351,0.001
24,0.8714523935875698,0.6671052631578948,0.7333157519961513,0.7349279575328614,0.001
25,0.8568799915718056,0.6753289473684211,0.7145216520442519,0.743332912032356,0.001
26,0.8526591665563528,0.6821637426900585,0.6706089952657389,0.7604903943377149,0.001
27,0.8594950953422235,0.6839912280701754,0.8293537830197534,0.6965685035389282,0.001
28,0.8547238463546798,0.679093567251462,0.9053086652312168,0.6930611729019212,0.001
29,0.8444921213981004,0.6837719298245614,0.6896617620490318,0.7661779575328616,0.001
30,0.8190737183679614,0.6959429824561403,0.6633518456026565,0.7599216380182002,0.001
31,0.8356203600677133,0.6846856725146199,0.572919427655464,0.8000189585439839,0.001
32,0.8371098689865648,0.6899122807017544,0.6807176200456397,0.747693377148635,0.001
33,0.832511189736818,0.6934210526315789,0.7607601333496182,0.7090495449949444,0.001
34,0.8107819912726419,0.6949926900584795,0.595842549274134,0.7934782608695652,0.001
35,0.8082700007491641,0.7004020467836257,0.6182630796765172,0.7872535389282104,0.001
36,0.8110745388861985,0.6960526315789474,0.6149997101273648,0.779543731041456,0.001
37,0.8083431713762339,0.6989766081871346,0.6382066649059916,0.7708228008088979,0.001
38,0.8065826471088923,0.7008771929824561,0.6392539074254591,0.7698116784630941,0.001
39,0.7859073837249599,0.7050073099415205,0.6175692032936008,0.7786589989888777,0.001
40,0.7992206480767992,0.7054459064327485,0.619985394699629,0.7812815975733063,0.001
41,0.7969189768994761,0.7040204678362574,0.6351919486079105,0.7920247724974722,0.001
42,0.7872222815340723,0.7108918128654971,0.6540742308594459,0.776036400404449,0.001
43,0.7891934071367944,0.706140350877193,0.6045942840188049,0.78943377148635,0.001
44,0.7773766233558543,0.7160087719298246,0.583404679631078,0.787822295247725,0.001
45,0.7772707029392845,0.7108552631578948,0.7348440809305324,0.7221309403437816,0.001
46,0.7683752919846808,0.7049342105263158,0.6142798655254896,0.7860844287158746,0.001
47,0.7835232455130906,0.7115497076023392,0.6407987572426019,0.7773634984833165,0.001
48,0.7765279501153711,0.7116593567251461,0.6496286426865777,0.7721814964610718,0.001
49,0.7616817616579825,0.7174707602339181,0.7106731963712115,0.7459871081900911,0.001
50,0.7715997938175647,0.7058114035087719,0.567195865303971,0.7876643073811931,0.001
