epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.4065413206641437,0.45303362573099415,1.224513171717178,0.5365583923154702,0.00245
2,1.168899819167734,0.5546418128654971,1.1552079597184823,0.5510932760364005,0.00245
3,1.0483597952720018,0.6040204678362573,1.1828762223554212,0.5510932760364005,0.00245
4,0.9821278707325807,0.6264619883040936,0.9599890362384708,0.6461071789686552,0.00245
5,0.922553669290933,0.6555555555555556,0.9421178462893464,0.6619691607684529,0.00245
6,0.8666003592181624,0.6743055555555556,0.939372909623523,0.6360907482305359,0.00245
7,0.8432561141705652,0.6884868421052631,0.9114333515943482,0.6631382709807887,0.00245
8,0.8055964518360227,0.7003654970760234,1.0539229401322299,0.6110970677451971,0.00245
9,0.77603921607921,0.7137792397660819,0.9192638937817064,0.6715432254802831,0.00245
10,0.7494461878001342,0.7291301169590644,1.024981203467347,0.6193756319514662,0.00245
11,0.7395418176525518,0.725328947368421,0.9240397062412528,0.6567555611729019,0.00245
12,0.7126553123108825,0.742361111111111,0.848857372306114,0.6824443882709809,0.00245
13,0.6927859485149384,0.7508040935672514,0.8020686354748038,0.7100922649140546,0.00245
14,0.6834624411418424,0.7491228070175439,0.9370672203773676,0.6660452477249748,0.00245
15,0.679706473970971,0.7540570175438596,0.7576324821904649,0.7304095045500506,0.00245
16,0.669074082060864,0.7523391812865498,0.9322642268136491,0.6482874115267948,0.00245
17,0.6587522493468391,0.7565423976608188,0.8626506564229034,0.6985907482305359,0.00245
18,0.6574810257083491,0.7547514619883041,0.7670833773391191,0.7147055106167847,0.00245
19,0.6436097426721227,0.7609649122807017,0.9135789122692374,0.6635806370070778,0.00245
20,0.633252376527117,0.7698099415204678,0.9781438195428183,0.6638650151668352,0.00245
21,0.6188145014974806,0.7741228070175439,0.7900159650070723,0.7205194641051567,0.00245
22,0.6152917754057555,0.7768640350877193,0.8219673287036807,0.7147371081900911,0.00245
23,0.6107003709726166,0.7807383040935673,0.8138047983480055,0.708923154701719,0.00245
24,0.60073769981401,0.7821637426900585,0.775848202927168,0.7292719919110212,0.00245
25,0.6019633611043295,0.7806652046783626,0.6555961717006772,0.7512007077856421,0.00245
26,0.6029430147674348,0.7806286549707603,0.7686092153538105,0.7215621840242669,0.00245
27,0.5814642616008457,0.7866959064327486,0.9679818194965983,0.6701213346814965,0.00245
28,0.5868509678464187,0.7884868421052632,0.8919952671195186,0.6949570273003033,0.00245
29,0.5880215185427526,0.7933114035087719,0.7677142973556075,0.7161589989888776,0.00245
30,0.5727745858375092,0.7928362573099415,0.9919191086015036,0.6600733063700708,0.00245
31,0.5626993248162911,0.7934576023391813,0.7285824729952701,0.729682760364004,0.00245
32,0.5686777038009543,0.7974780701754386,0.8927289559397587,0.6885743174924166,0.00245
33,0.5635304080638271,0.7932383040935673,0.7451869817667229,0.7354967138523761,0.00245
34,0.5660047138992109,0.7948464912280702,0.7063841306886007,0.7481357431749243,0.00245
35,0.5422163323352212,0.804312865497076,0.9321490914322609,0.6862360970677451,0.00245
36,0.5502076560293722,0.8006944444444444,0.8150965945665226,0.7145791203235592,0.00245
37,0.5260561123403192,0.8014254385964912,0.8847125082515007,0.6994438827098078,0.00245
38,0.5343054490305527,0.8072733918128654,0.8969441867151926,0.697579625884732,0.00245
39,0.5598440621679986,0.7991228070175439,0.6387679507566053,0.7637133468149646,0.00245
40,0.5408531287957353,0.804861111111111,0.7386782675288445,0.7356231041456016,0.00245
41,0.5263158669422942,0.8081871345029239,0.7485668021579122,0.7474089989888777,0.00245
42,0.5292577002829278,0.8095029239766083,0.6871379655460979,0.7654196157735086,0.00245
43,0.5202550835776747,0.8071271929824562,0.7709224542906118,0.7186552072800808,0.00245
44,0.5176748832066854,0.8111476608187135,0.8162059368089188,0.7186552072800808,0.00245
45,0.5158383365263018,0.8111842105263158,0.6803591875142829,0.7623862487360971,0.00245
46,0.5238298772894151,0.8061769005847953,0.9349575441244037,0.7000442366026289,0.00245
47,0.5224571924286279,0.808625730994152,0.7248220135306203,0.7320209807886754,0.00245
48,0.5220547947618697,0.8115497076023392,0.763644678648128,0.7298407482305359,0.00245
49,0.5246995803382661,0.8112573099415205,0.6513662414495335,0.7730030333670375,0.00245
50,0.5010768210853053,0.8149853801169591,0.9675317032392635,0.6744817997977756,0.00245
