epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.259028194592013,0.5351608187134503,1.0273017107054245,0.6190912537917087,0.001
2,0.829197771367971,0.6927631578947369,0.935914276644241,0.6462967644084935,0.001
3,0.6987386685714387,0.7463450292397661,0.9039662397185038,0.6699317492416582,0.001
4,0.6142286417777079,0.7780336257309941,0.7964263094025988,0.7228576845298281,0.001
5,0.5524370833272823,0.8088815789473683,0.9893342894177104,0.6526478766430739,0.001
6,0.5050384943422518,0.8148391812865498,0.7168073834374894,0.7547080384226491,0.001
7,0.45285077053203915,0.8411549707602339,0.8421478701192279,0.7161589989888776,0.001
8,0.4096382734371208,0.8529970760233919,0.8904330078945604,0.7026668351870576,0.001
9,0.37076650995608657,0.8743055555555556,0.9983015462409618,0.6960945399393327,0.001
10,0.3556423523621252,0.8722222222222222,0.7052078905493714,0.761943882709808,0.001
11,0.3142314960210644,0.8899488304093568,0.8257013718749202,0.7343592012133469,0.001
12,0.28593514528539443,0.9,0.842543845259866,0.7263650151668352,0.001
13,0.2730998675943467,0.900438596491228,0.7785363134949707,0.7606483822042467,0.001
14,0.2331529118294953,0.9202485380116959,0.8110092912995538,0.7485781092012133,0.001
15,0.21437163467992815,0.9233187134502924,0.7356924459684727,0.7684845803842265,0.001
16,0.20097721073972552,0.9359283625730993,0.8337397402109101,0.7556875631951466,0.001
17,0.167463641286942,0.9447002923976607,0.8837834762972455,0.74538675429727,0.001
18,0.15252708547819427,0.9504385964912281,1.08207871331725,0.7228892821031344,0.001
19,0.14834569433802053,0.9512792397660818,0.9955225877983626,0.7360970677451971,0.001
20,0.13421575934217686,0.9548611111111112,0.8799249276865361,0.7599532355915065,0.001
21,0.12811789756412045,0.9600511695906432,1.04861118627149,0.709618301314459,0.001
22,0.10171842581064205,0.9697368421052631,0.9790442842383718,0.7503159757330637,0.001
23,0.09446991840649767,0.9716739766081871,0.8426891293723223,0.7768895348837209,0.001
24,0.09477112293025555,0.972953216374269,0.9055500855279524,0.761943882709808,0.001
25,0.09139921647981245,0.9720029239766083,1.1715308573356895,0.7471246208291202,0.001
26,0.07116009049357204,0.98125,1.5672049009522726,0.6840558645096056,0.001
27,0.08473484389679997,0.9724780701754385,0.9922387225683346,0.7651668351870576,0.001
28,0.06455747595013321,0.9820906432748538,1.1145688038925792,0.7386880687563195,0.001
29,0.06491360221907758,0.9817251461988304,0.8925905470238176,0.7867795753286149,0.001
30,0.06670038052426096,0.981359649122807,0.9079144822303639,0.78943377148635,0.001
31,0.06137006892822683,0.9827119883040935,1.1735874296620834,0.764692871587462,0.001
32,0.060179929247627044,0.9826388888888888,0.9757468104362488,0.7914560161779575,0.001
33,0.050199900476033225,0.9861111111111112,1.3970037587853366,0.7554031850353894,0.001
34,0.04008154939636806,0.9902046783625731,2.778245346490727,0.6209871081900911,0.001
35,0.0548641894200588,0.9831871345029239,1.0920115244076696,0.7805548533872598,0.001
36,0.0511917098281001,0.9858187134502924,1.6974147003750468,0.665729271991911,0.001
37,0.036946120353317576,0.9897660818713451,1.0295861110437747,0.7851996966632964,0.001
38,0.03602846002353257,0.9897295321637427,1.2056960595208546,0.7673154701718908,0.001
39,0.036752491571248797,0.9899488304093568,1.1153822464998377,0.7757520222446916,0.001
40,0.04785770835417557,0.9858918128654971,2.1450250273527103,0.6369754802831142,0.001
41,0.03282361680897748,0.9903143274853801,1.071797519575718,0.7729714357937311,0.001
42,0.03637341977837795,0.9894005847953217,1.323995321295982,0.7347699696663297,0.001
43,0.037300867518023396,0.9883040935672515,1.1401430844914082,0.7750252780586452,0.001
44,0.03661419656767635,0.9886695906432749,1.2363532157831414,0.7546764408493428,0.001
45,0.02589762186065142,0.9928728070175439,1.196498294209325,0.7628286147623863,0.001
46,0.03524142224545868,0.9895833333333334,1.1506362467311149,0.7792593528816988,0.001
47,0.03455909383170067,0.9890350877192983,1.2001133533411248,0.778943377148635,0.001
48,0.026172659135211194,0.9926900584795322,1.3704166148984156,0.7551188068756319,0.001
49,0.016145868370192377,0.9970760233918129,1.1776463888412299,0.7711071789686552,0.001
50,0.047215702569749406,0.9859283625730995,1.185419534874517,0.7673154701718908,0.001
