epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.432147911417554,0.3904970760233918,1.3690773165503214,0.4323495955510616,0.001
2,1.2705095026925293,0.4851973684210526,1.266949977985648,0.5112803336703741,0.001
3,1.122444107867124,0.5587719298245614,1.1699112196301305,0.5342201718907987,0.001
4,1.0070547827503138,0.6178362573099415,1.179029405117035,0.5458480788675429,0.001
5,0.9239659957718432,0.6535453216374268,1.063335379888845,0.6055990899898888,0.001
6,0.8532388755801128,0.6917763157894737,0.9985977397408596,0.6208291203235592,0.001
7,0.7873842829500722,0.7144736842105263,1.1696873972582262,0.5954246713852377,0.001
8,0.7379042610787508,0.7339912280701755,0.9849842869958212,0.6465811425682507,0.001
9,0.6896531179285886,0.7479897660818714,0.9938677091931188,0.6628538928210314,0.001
10,0.6494555440213945,0.7633040935672515,0.92852408941402,0.6782419110212335,0.001
11,0.6125149946463736,0.7838815789473683,0.9846869443738184,0.664623356926188,0.001
12,0.5811132352951675,0.79375,1.0223690035731294,0.6615583923154702,0.001
13,0.5492491363956217,0.8028874269005847,0.9977064146551976,0.6785262891809909,0.001
14,0.5190175313350053,0.8161549707602339,1.0411169910153677,0.6794110212335692,0.001
15,0.4925329598069888,0.8198830409356724,0.9780953131442848,0.6759036905965622,0.001
16,0.4591961799309267,0.8349415204678363,1.128241945144742,0.6572927199191102,0.001
17,0.4295992717059732,0.8498172514619883,1.1902881611225218,0.6349532355915065,0.001
18,0.4095418655384353,0.850767543859649,1.1618399176486702,0.6597889282103134,0.001
19,0.3827929747732062,0.858735380116959,1.2843249980793443,0.6576402932254802,0.001
20,0.3691337426677782,0.8698464912280702,1.174614019172136,0.6639914054600606,0.001
21,0.3483784675423862,0.8733187134502924,1.2505677924599758,0.6605156723963599,0.001
22,0.3212768032014021,0.8840643274853802,1.366683165694392,0.643358190091001,0.001
23,0.3007262032370121,0.8949195906432749,1.3917105807814487,0.6526794742163802,0.001
24,0.2820099179594837,0.9017543859649122,1.5000755149264668,0.6477186552072801,0.001
25,0.2617867145011996,0.9095029239766084,1.546087004417597,0.6616847826086957,0.001
26,0.2423716524278211,0.914437134502924,1.6716015394343886,0.6504992416582407,0.001
27,0.2254610021342659,0.9176535087719296,1.6976948006208552,0.6378602123356926,0.001
28,0.2142677279679398,0.9242324561403508,1.926572697107182,0.6409251769464105,0.001
29,0.1919773822290855,0.9332236842105264,2.354921573816344,0.6170690091001011,0.001
30,0.182529452186056,0.9357456140350876,2.016497065854627,0.6259479271991911,0.001
31,0.1722650517279293,0.9397660818713448,1.9967740025631215,0.6341948938321537,0.001
32,0.1512235943554786,0.9501461988304092,2.187568140584369,0.6415887259858443,0.001
33,0.1475550345259539,0.9508406432748538,2.2373865135880404,0.6381445904954499,0.001
34,0.1226338033090558,0.9580409356725146,2.463587142700373,0.6421890798786654,0.001
35,0.1291027426588953,0.9573830409356724,2.635107525559359,0.6164686552072801,0.001
36,0.121345584727388,0.9586988304093568,2.521053580350654,0.6436741658240647,0.001
37,0.1013592924726636,0.9665570175438596,2.497521203617717,0.6406092012133469,0.001
38,0.1155883862054226,0.9586622807017544,3.0395385969516844,0.6100859453993933,0.001
39,0.0888850832526838,0.9686403508771928,2.7767444072767744,0.6452540444893832,0.001
40,0.116299399376264,0.9623538011695908,2.623343459395475,0.6322990394337715,0.001
41,0.07345926197115,0.9790570175438597,2.969442703003107,0.6375442366026289,0.001
42,0.0857589041054444,0.9716739766081872,2.861788819002551,0.6358063700707786,0.001
43,0.0816355230918491,0.9727704678362572,3.036983467811762,0.6330573811931244,0.001
44,0.0726500524559237,0.976937134502924,3.623948535253835,0.6241784630940344,0.001
45,0.071573163571969,0.9778874269005848,3.165089909420457,0.638997724974722,0.001
46,0.0833602430386065,0.9726608187134502,3.585295250942541,0.5983000505561172,0.001
47,0.072375460215354,0.9767909356725146,3.090802500414294,0.6381129929221436,0.001
48,0.0561265261552421,0.9815423976608189,3.4696847865747853,0.6218718402426693,0.001
49,0.0619090072012762,0.9835160818713452,4.129038331120513,0.5850922649140546,0.001
50,0.0622556369414019,0.9788742690058478,3.813563535379809,0.6160262891809909,0.001
